study_id,observation_id,observer.initials,first_author,doi,title,year,journal,exp_year,country,exp_lat,exp_long,site,basin,collection_lat,collection_long,collection_mon,collection_year,organism,no_spp,life_stage,source,species_name,exp_iv,trt_no,trt_name,row_no_per_study,other_variables_measured,list_all_variables_measured,flow_rate,multiple_stressor,multiple_stressor_combo,trt_replicate,org_no,host_genotyped,no_genotypes,col_rep,time_zero,feeding,heal_time,acclimation,acclimation_time,stressor_duration,stressor_duration_days,observation_delay,heat.control,temp_exposure,temp_variability,temp_data_availability,temp_filename,collection_temp,control_temp,observation_heating_type,observation_temp,thermal_history,lab_stress,dhd_report,heating_rate_record,heating_duration_record,max_heating_duration_record,heating_exposure_type,light_type,tank,light_intensity,par,max_light_intensity,light_cycle,response_variable,sym,sym_method,hemo,sym_method_citation,totalchl,chla,chlc,chl_method,chl_method_citation,totalchlpcell,chlapcell,chlpcell_method_report,sa_method,sa_citation,fvfm,fvfm_name,dark_adapt,fvfm_time,dark_adapt_time,ros,ros_type,ros_method,ros_citation,raw_data,email,note,genus,filename,max.temp.C,duration.days,dhd.C.days,range.C,rate.C.day.1
S0021,OBO3978,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Seriatopora caliendrum,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,S. caliendrum_28_72h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,0,0,0,CONTROL,CONSTANT,NO,YES,S0021_OBO3978_temp.csv,NR,28,DURING,28.2585,DIFFERENT,NO,C,C,C,C,"",ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.156667,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.69,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Seriatopora: Depth = ~4-6m; Temperature time series are the averages of the 2 replicate tanks,Seria,,,,,,
S0021,OBO3979,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Acropora digitifera,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,A. digitefera_32_4h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,4,0.17,0,HEAT,INCREASED,NO,YES,S0021_OBO3979_temp.csv,NR,28,DURING,32.489,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.154,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.73,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Acropora: Depth = ~5-; Temperature time series are the averages of the 2 replicate tanks,Acrop,,,,,,
S0021,OBO3980,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Acropora digitifera,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,A. digitefera_32_24h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,24,1,0,HEAT,INCREASED,NO,YES,S0021_OBO3980_temp.csv,NR,28,DURING,32.706,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.120667,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.75,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Acropora: Depth = ~5-; Temperature time series are the averages of the 2 replicate tanks,Acrop,,,,,,
S0021,OBO3981,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Acropora digitifera,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,A. digitefera_32_48h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,48,2,0,HEAT,INCREASED,NO,YES,S0021_OBO3981_temp.csv,NR,28,DURING,32.549,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.132,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.55,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Acropora: Depth = ~5-; Temperature time series are the averages of the 2 replicate tanks,Acrop,,,,,,
S0021,OBO3982,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Acropora digitifera,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,A. digitefera_32_72h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,72,3,0,HEAT,INCREASED,NO,YES,S0021_OBO3982_temp.csv,NR,28,DURING,32.6005,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.220667,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.65,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Acropora: Depth = ~5-; Temperature time series are the averages of the 2 replicate tanks,Acrop,,,,,,
S0021,OBO3983,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Acropora millepora,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,A. millepora_32_4h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,4,0.17,0,HEAT,INCREASED,NO,YES,S0021_OBO3983_temp.csv,NR,28,DURING,32.489,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.225333,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.7,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Acropora: Depth = ~5-; Temperature time series are the averages of the 2 replicate tanks,Acrop,,,,,,
S0021,OBO3984,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Acropora millepora,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,A. millepora_32_24h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,24,1,0,HEAT,INCREASED,NO,YES,S0021_OBO3984_temp.csv,NR,28,DURING,32.706,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.243333,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.76,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Acropora: Depth = ~5-; Temperature time series are the averages of the 2 replicate tanks,Acrop,,,,,,
S0021,OBO3985,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Acropora millepora,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,A. millepora_32_48h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,48,2,0,HEAT,INCREASED,NO,YES,S0021_OBO3985_temp.csv,NR,28,DURING,32.549,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.178,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.68,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Acropora: Depth = ~5-; Temperature time series are the averages of the 2 replicate tanks,Acrop,,,,,,
S0021,OBO3986,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Acropora millepora,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,A. millepora_32_72h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,72,3,0,HEAT,INCREASED,NO,YES,S0021_OBO3986_temp.csv,NR,28,DURING,32.6005,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.090767,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.49,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Acropora: Depth = ~5-; Temperature time series are the averages of the 2 replicate tanks,Acrop,S0021_OBO3986,33.015,2.96,109.6851351,5.015,4.8144
S0021,OBO3987,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Acropora tenuis,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,A. tenuis_32_4h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,4,0.17,0,HEAT,INCREASED,NO,YES,S0021_OBO3987_temp.csv,NR,28,DURING,32.489,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.100133,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.58,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Acropora: Depth = ~5-; Temperature time series are the averages of the 2 replicate tanks,Acrop,S0021_OBO3987,32.5145,0.12,148.7041667,4.5145,36.116
S0021,OBO3988,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Acropora tenuis,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,A. tenuis_32_24h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,24,1,0,HEAT,INCREASED,NO,YES,S0021_OBO3988_temp.csv,NR,28,DURING,32.706,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.054867,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.47,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Acropora: Depth = ~5-; Temperature time series are the averages of the 2 replicate tanks,Acrop,S0021_OBO3988,32.9635,0.96,115.4265625,4.9635,7.9416
S0021,OBO3989,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Acropora tenuis,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,A. tenuis_32_48h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,48,2,0,HEAT,INCREASED,NO,YES,S0021_OBO3989_temp.csv,NR,28,DURING,32.549,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Acropora: Depth = ~5-; Temperature time series are the averages of the 2 replicate tanks,Acrop,S0021_OBO3989,33.015,1.96,109.3344388,5.015,4.8144
S0021,OBO3990,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Acropora tenuis,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,A. tenuis_32_72h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,72,3,0,HEAT,INCREASED,NO,YES,S0021_OBO3990_temp.csv,NR,28,DURING,32.6005,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Acropora: Depth = ~5-; Temperature time series are the averages of the 2 replicate tanks,Acrop,S0021_OBO3990,33.015,2.96,109.6851351,5.015,4.8144
S0021,OBO3991,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Favites colemani,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,F. colemani_32_4h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,4,0.17,0,HEAT,INCREASED,NO,YES,S0021_OBO3991_temp.csv,NR,28,DURING,32.489,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.268,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.73,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Favites: Depth = ~3-5m; Temperature time series are the averages of the 2 replicate tanks,Favit,S0021_OBO3991,32.5145,0.12,148.7041667,4.5145,36.116
S0021,OBO3992,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Favites colemani,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,F. colemani_32_24h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,24,1,0,HEAT,INCREASED,NO,YES,S0021_OBO3992_temp.csv,NR,28,DURING,32.706,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.264333,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.72,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Favites: Depth = ~3-5m; Temperature time series are the averages of the 2 replicate tanks,Favit,S0021_OBO3992,32.9635,0.96,115.4265625,4.9635,7.9416
S0021,OBO3993,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Favites colemani,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,F. colemani_32_48h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,48,2,0,HEAT,INCREASED,NO,YES,S0021_OBO3993_temp.csv,NR,28,DURING,32.549,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.216333,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.65,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Favites: Depth = ~3-5m; Temperature time series are the averages of the 2 replicate tanks,Favit,S0021_OBO3993,33.015,1.96,109.3344388,5.015,4.8144
S0021,OBO3994,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Favites colemani,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,F. colemani_32_72h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,72,3,0,HEAT,INCREASED,NO,YES,S0021_OBO3994_temp.csv,NR,28,DURING,32.6005,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.224667,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.69,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Favites: Depth = ~3-5m; Temperature time series are the averages of the 2 replicate tanks,Favit,S0021_OBO3994,33.015,2.96,109.6851351,5.015,4.8144
S0021,OBO3995,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Montipora digitata,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,M. digitata_32_4h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,4,0.17,0,HEAT,INCREASED,NO,YES,S0021_OBO3995_temp.csv,NR,28,DURING,32.489,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.159333,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.75,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Montipora: Depth = ~1-2m; Temperature time series are the averages of the 2 replicate tanks,Monti,S0021_OBO3995,32.5145,0.12,148.7041667,4.5145,36.116
S0021,OBO3996,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Montipora digitata,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,M. digitata_32_24h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,24,1,0,HEAT,INCREASED,NO,YES,S0021_OBO3996_temp.csv,NR,28,DURING,32.706,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.129,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.58,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Montipora: Depth = ~1-2m; Temperature time series are the averages of the 2 replicate tanks,Monti,S0021_OBO3996,32.9635,0.96,115.4265625,4.9635,7.9416
S0021,OBO3997,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Montipora digitata,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,M. digitata_32_48h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,48,2,0,HEAT,INCREASED,NO,YES,S0021_OBO3997_temp.csv,NR,28,DURING,32.549,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.129333,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.53,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Montipora: Depth = ~1-2m; Temperature time series are the averages of the 2 replicate tanks,Monti,S0021_OBO3997,33.015,1.96,109.3344388,5.015,4.8144
S0021,OBO3998,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Montipora digitata,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,M. digitata_32_72h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,72,3,0,HEAT,INCREASED,NO,YES,S0021_OBO3998_temp.csv,NR,28,DURING,32.6005,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.099667,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.46,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Montipora: Depth = ~1-2m; Temperature time series are the averages of the 2 replicate tanks,Monti,S0021_OBO3998,33.015,2.96,109.6851351,5.015,4.8144
S0021,OBO3999,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Seriatopora caliendrum,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,S. caliendrum_32_4h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,4,0.17,0,HEAT,INCREASED,NO,YES,S0021_OBO3999_temp.csv,NR,28,DURING,32.489,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.132,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.71,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Seriatopora: Depth = ~4-6m; Temperature time series are the averages of the 2 replicate tanks,Seria,S0021_OBO3999,32.5145,0.12,148.7041667,4.5145,36.116
S0021,OBO4000,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Seriatopora caliendrum,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,S. caliendrum_32_24h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,24,1,0,HEAT,INCREASED,NO,YES,S0021_OBO4000_temp.csv,NR,28,DURING,32.706,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.12,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.65,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Seriatopora: Depth = ~4-6m; Temperature time series are the averages of the 2 replicate tanks,Seria,S0021_OBO4000,32.9635,0.96,115.4265625,4.9635,7.9416
S0021,OBO4001,AU,Da-Anoy,doi.org/10.1017/S0025315419000158,Species variability in the response to elevated temperature of select corals in north-western Philippines,2019,Journal of the Marine Biological Association of the United Kingdom,2016,Phillipines,NR,NR,Bolinao-Anda Reef Complex,Pacific,16.17287,120.00448,November,2016,coral,6,adult,L,Seriatopora caliendrum,"Species, T, M",6 species x 2 temp x 4 timepoints = 48,S. caliendrum_32_48h,48,YES,"T, L",~5-8,NO,,2,60-70,NO,3,YES,NO,NO,14,YES,14,48,2,0,HEAT,INCREASED,NO,YES,S0021_OBO4001_temp.csv,NR,28,DURING,32.549,DIFFERENT,YES,C,C,C,C,ACUTE,ARTIFICIAL,INDOOR,~80,NR,NR,12,SF,0.125667,hemocytometry,4,"LeGresley & McDermott, 2010",,,,"","",,,"",Wax method,"Veal et al., 2010",0.48,photochemical efficiency,YES,NR,60,"","","","",YES,cconaco@msi.upd.edu.ph <cconaco@msi.upd.edu.ph>;,Seriatopora: Depth = ~4-6m; Temperature time series are the averages of the 2 replicate tanks,Seria,S0021_OBO4001,33.015,1.96,109.3344388,5.015,4.8144
